,index,trump,biden,harris,pence
2384,instead,0.0077058019882447456,0.014768961815319125,0.012197179887439524,0.0018069147950436975
2385,instinct,0.0011739956062696215,0.00041320973975936324,0.0,0.0
2386,institute,0.0002376126557048515,0.002341702274594329,0.000877582466090649,0.0
2387,institutions,0.0011088590599559738,0.002341702274594329,0.0,0.0022101161793319354
2388,insult,0.0003237731927833927,0.0005469985857525602,0.002152443509548151,0.0006023049316812325
2389,insurance,0.006993500964121282,0.016136458279700526,0.006457330528644454,0.007528811646015407
2390,insurers,7.920421856828383e-05,0.002341702274594329,0.000877582466090649,0.0
2391,integrity,0.0004532824698967497,0.0016409957572576805,0.002869924679397535,0.0006023049316812325
2392,intellectual,0.0011088590599559738,0.0013381155854824734,0.0,0.0003683526965553226
2393,intelligence,0.0010360742169068565,0.0038289901002679216,0.006457330528644454,0.0006023049316812325
2394,interest,0.00220165771092707,0.008478478079164683,0.006457330528644454,0.0015057623292030814
2395,interested,0.001100828855463535,0.0010939971715051204,0.0035874058492469186,0.00030115246584061625
2396,interesting,0.002460676265153784,0.0005469985857525602,0.0035874058492469186,0.00030115246584061625
2397,interests,0.0020593096827753797,0.002341702274594329,0.005265494796543893,0.0
2398,international,0.0005827917470101068,0.003555490807391641,0.002152443509548151,0.008733421509377871
2399,internet,0.0015840843713656766,0.0006690577927412367,0.0,0.0003683526965553226
2400,interpret,0.0017372419919683343,0.0,0.0,0.0
2401,interview,0.0016836206024736418,0.0013674964643814005,0.0007174811698493838,0.0009034573975218488
2402,interviewed,0.0022501582453501074,0.00041320973975936324,0.0,0.0
2403,introduce,0.002072148433813713,0.002461493635886521,0.00573984935879507,0.001204609863362465
2404,introduced,0.0007770556626801424,0.0005469985857525602,0.0007174811698493838,0.00030115246584061625
2405,introduction,0.0003237731927833927,0.0019144950501339608,0.0014349623396987675,0.0021080672608843136
2406,invaluable,9.783296718913512e-05,0.0,0.0,0.005004877482575468
2407,invasion,0.0007826637375130809,0.001652838959037453,0.0,0.0
2408,invest,0.0007128379671145545,0.011708511372971643,0.006143077262634543,0.0
2409,invested,0.001942639156700356,0.0019144950501339608,0.002152443509548151,0.0015057623292030814
2410,investigation,0.0014893566868036062,0.0002734992928762801,0.002869924679397535,0.00030115246584061625
2411,investigations,0.000880496704702216,0.0,0.0,0.0009099777241046305
2412,investing,0.0011880632785242575,0.0040143467564474206,0.005265494796543893,0.0
2413,investment,0.0026549401808238196,0.007931479493412124,0.002869924679397535,0.0033126771242467786
2414,investments,0.0007123010241234639,0.006563983029030722,0.0007174811698493838,0.003914982055928011
2415,investors,9.783296718913512e-05,0.002892468178315543,0.0,0.0
2416,invite,0.0008712464042511222,0.0006690577927412367,0.0,0.0003683526965553226
2417,involved,0.0033672412049472835,0.005469985857525602,0.0050223681889456865,0.0006023049316812325
2418,iowa,0.005309880361647639,0.0010939971715051204,0.002869924679397535,0.00963687890689972
2419,iowa's,9.783296718913512e-05,0.0,0.0,0.004549888620523152
2420,iran,0.0065402184942245315,0.0010939971715051204,0.002152443509548151,0.003914982055928011
2421,iranian,0.0007826637375130809,0.0,0.0,0.0009099777241046305
2422,iraq,0.003043468012163891,0.004375988686020482,0.002869924679397535,0.00030115246584061625
2423,irish,0.0,0.004132097397593633,0.0010839889359780478,0.0
2424,iron,0.0020544923109718375,0.002892468178315543,0.0,0.0
2425,irredeemable,0.002481774274240478,0.0,0.0,0.0
2426,isis,0.008029575181028138,0.0005469985857525602,0.002152443509548151,0.004216134521768627
2427,islamic,0.000971319578350178,0.0002734992928762801,0.0007174811698493838,0.0018069147950436975
2428,island,0.0005544295299779869,0.0,0.000877582466090649,0.0003683526965553226
2429,ism,0.001116798423408215,0.0,0.0,0.0
2430,israel,0.005245125723090961,0.0019144950501339608,0.0014349623396987675,0.0021080672608843136
2431,israel's,0.0028371560484849183,0.0,0.0,0.00045498886205231525
2432,israeli,0.002376126557048515,0.0,0.001755164932181298,0.0003683526965553226
2433,issue,0.0046623339760808544,0.008478478079164683,0.01147969871759014,0.0018069147950436975
2434,issued,0.0007128379671145545,0.00033452889637061836,0.0,0.0011050580896659677
2435,issues,0.0007123010241234639,0.007657980200535843,0.006457330528644454,0.0018069147950436975
2436,it'd,0.0007123010241234639,0.0008204978786288403,0.0007174811698493838,0.00030115246584061625
2437,italians,0.0016131532782563106,0.0,0.0,0.0
2438,italy,0.0008712464042511222,0.0,0.000877582466090649,0.0003683526965553226
2439,items,0.000475225311409703,0.00033452889637061836,0.0026327473982719466,0.0
2440,ivanka,0.002481774274240478,0.0,0.0,0.0
2441,iwillvote.com,0.0,0.0036798178600768025,0.007020659728725192,0.0007367053931106452
2442,j,0.001900901245638812,0.0006690577927412367,0.0,0.0007367053931106452
2443,jack,0.0011088590599559738,0.00033452889637061836,0.0,0.0003683526965553226
2444,jackson,0.001425675934229109,0.0013381155854824734,0.0,0.0011050580896659677
2445,jacksonville,0.000880496704702216,0.00123962921927809,0.0,0.0
2446,jacob,0.0,0.0045453071373529955,0.0021679778719560956,0.0
2447,jail,0.004532824698967497,0.0005469985857525602,0.004304887019096302,0.0009034573975218488
2448,jails,0.001116798423408215,0.0,0.0,0.0
2449,james,0.004593844676960462,0.002341702274594329,0.0,0.003315174268997903
2450,jane,0.0009783296718913512,0.0,0.0,0.001819955448209261
2451,january,0.0026549401808238196,0.009572475250669803,0.014349623396987674,0.003914982055928011
2452,japan,0.0034057813984362047,0.0006690577927412367,0.0,0.0003683526965553226
2453,jason,0.0019854194193923824,0.0,0.0,0.0
2454,jay,0.0009927097096961912,0.0,0.0,0.0
2455,jeff,0.002739323081295783,0.0,0.0,0.00045498886205231525
2456,jefferson,0.002296922338480231,0.003345288963706184,0.0,0.0007367053931106452
2457,jerry,0.00039602109284141916,0.00033452889637061836,0.001755164932181298,0.0
2458,jersey,0.0036910143977306764,0.0002734992928762801,0.0007174811698493838,0.0009034573975218488
2459,jerusalem,0.00641554170403099,0.0,0.001755164932181298,0.002946821572442581
2460,jesus,0.0009927097096961912,0.0,0.0,0.0
2461,jet,0.0009783296718913512,0.0,0.0,0.00045498886205231525
2462,jets,0.0009783296718913512,0.0,0.0,0.00045498886205231525
2463,jewish,0.0001942639156700356,0.0008204978786288403,0.0007174811698493838,0.0009034573975218488
2464,jihadist,0.0014674945078370267,0.0,0.0,0.00045498886205231525
2465,jill,0.0008712464042511222,0.007025106823782986,0.0043879123304532445,0.0
2466,jim,0.005504144277317676,0.004102489393144201,0.0007174811698493838,0.0033126771242467786
2467,jimmy,0.0009927097096961912,0.0,0.0,0.0
2468,job,0.059380003556474215,0.0508708684749881,0.04376635136081241,0.017767995484596358
2469,job-killing,0.003970838838784765,0.0,0.0,0.0
2470,jobs,0.04500447379689158,0.07165681473358539,0.03659153966231857,0.07197543933590729
2471,joe,0.054976688134620075,0.058528848675523944,0.17865281129249655,0.15780389210048293
2472,joe's,0.0007770556626801424,0.003008492221639081,0.010762217547740757,0.001204609863362465
2473,joel,6.475463855667853e-05,0.0010939971715051204,0.0014349623396987675,0.0006023049316812325
2474,joey,0.00029349890156740537,0.018181228549411982,0.0,0.0
2475,john,0.012109117410098886,0.008204978786288402,0.01721954807638521,0.006926506714334174
2476,johns,0.0009927097096961912,0.0,0.0,0.0
2477,johnson,0.004039415146982475,0.0010035866891118551,0.0,0.0014734107862212904
2478,join,0.0023311669880404272,0.005469985857525602,0.002869924679397535,0.012347251099465266
2479,joined,0.0061516906628844605,0.0010939971715051204,0.0014349623396987675,0.0015057623292030814
2480,joining,0.0018131298795869989,0.003008492221639081,0.002869924679397535,0.0015057623292030814
2481,joint,0.000880496704702216,0.00041320973975936324,0.0,0.0
2482,joke,0.001425675934229109,0.007359635720153605,0.005265494796543893,0.0
2483,joking,0.000475225311409703,0.0013381155854824734,0.000877582466090649,0.0
2484,jonathan,0.0014890645645442865,0.0,0.0,0.0
2485,jones,0.0012672674970925413,0.0013381155854824734,0.0,0.0007367053931106452
2486,jong-un,0.000950450622819406,0.00033452889637061836,0.000877582466090649,0.0
2487,joni,0.00019566593437827024,0.0,0.0,0.004094899758470837
2488,jordan,0.001504880152797393,0.0,0.001755164932181298,0.0022101161793319354
2489,journal,0.0009783296718913512,0.001652838959037453,0.0,0.0
2490,journey,0.0007123010241234639,0.002187994343010241,0.0035874058492469186,0.0009034573975218488
2491,joy,0.0007826637375130809,0.00123962921927809,0.0,0.0
2492,joyce,0.00039602109284141916,0.00033452889637061836,0.0,0.001841763482776613
2493,jr,0.0007920421856828383,0.0010035866891118551,0.000877582466090649,0.0
2494,judge,0.004727088614637533,0.0038289901002679216,0.0050223681889456865,0.019876062745480674
2495,judges,0.011785344217315493,0.0002734992928762801,0.002152443509548151,0.015659928223712045
2496,judicial,0.0005544295299779869,0.0013381155854824734,0.0,0.0025784688758872585
2497,judiciary,0.0009065649397934994,0.0016409957572576805,0.0007174811698493838,0.008432269043537255
2498,july,0.0017483752410303204,0.0016409957572576805,0.0007174811698493838,0.0006023049316812325
2499,jump,0.0007770556626801424,0.0005469985857525602,0.002152443509548151,0.0006023049316812325
2500,jumping,0.0006336337485462706,0.00033452889637061836,0.001755164932181298,0.0
2501,june,0.0009783296718913512,0.00247925843855618,0.0,0.0
2502,justice,0.014181265843912598,0.02762342858050429,0.05381108773870378,0.024092197267249302
2503,justices,0.004597579337524176,0.0008204978786288403,0.0007174811698493838,0.00240921972672493
2504,k,0.0008712464042511222,0.003010760067335565,0.0,0.0007367053931106452
2505,kamal,0.00012950927711335706,0.0019144950501339608,0.0007174811698493838,0.00030115246584061625
2506,kamala,0.004468070060410819,0.009845974543546084,0.05022368188945686,0.024092197267249302
2507,karen,0.0011880632785242575,0.0,0.0043879123304532445,0.0062619958414404835
2508,kasim,0.0021095081331044064,0.0,0.0,0.0
2509,kavanaugh,0.0018588263765935674,0.0,0.0,0.001819955448209261
2510,keep,0.04461594596555151,0.03637540595254525,0.035874058492469184,0.05842357837307956
2511,keeping,0.0032377319278339266,0.004102489393144201,0.004304887019096302,0.001204609863362465
2512,keeps,0.0017424928085022443,0.009032280202006696,0.003510329864362596,0.0
2513,keith,0.000880496704702216,0.0,0.0,0.002274944310261576
2514,kelly,0.0022664123494837486,0.0002734992928762801,0.0014349623396987675,0.00030115246584061625
2515,kennedy,0.0006475463855667854,0.0019144950501339608,0.0007174811698493838,0.0006023049316812325
2516,kenosha,0.0032473729612996372,0.0020071733782237103,0.0,0.0011050580896659677
2517,kentucky,0.005380813195402431,0.0008264194795187265,0.0,0.0
2518,kept,0.00925991331360503,0.004649487978896761,0.008609774038192604,0.008733421509377871
2519,kevin,0.0018216970270705283,0.00033452889637061836,0.0,0.0003683526965553226
2520,key,0.0006475463855667854,0.0010939971715051204,0.002152443509548151,0.00030115246584061625
2521,keystone,0.0004891648359456756,0.0,0.0,0.001819955448209261
2522,kick,0.0007123010241234639,0.0005469985857525602,0.0014349623396987675,0.0006023049316812325
2523,kicked,0.000950450622819406,0.00033452889637061836,0.0,0.0003683526965553226
2524,kicks,0.000475225311409703,0.0,0.001755164932181298,0.0003683526965553226
2525,kid,0.0016188659639169633,0.011486970300803765,0.01363214222713829,0.001204609863362465
2526,kidding,0.0030889645241630693,0.0013381155854824734,0.0,0.0003683526965553226
2527,kids,0.004468070060410819,0.02598243282324661,0.016502066906535825,0.005420744385131093
2528,kill,0.003755769036287355,0.0013674964643814005,0.0050223681889456865,0.001204609863362465
2529,killed,0.008159084458141496,0.005196486564649322,0.007174811698493837,0.0021080672608843136
2530,killer,0.002347991212539243,0.0,0.0,0.00045498886205231525
2531,killers,0.0010360742169068565,0.0002734992928762801,0.0007174811698493838,0.00030115246584061625
2532,killing,0.0053066826440750165,0.0013381155854824734,0.0,0.003315174268997903
2533,kim,0.0017483752410303204,0.0008204978786288403,0.0007174811698493838,0.0009034573975218488
2534,kimberly,0.002481774274240478,0.0,0.0,0.0
2535,kind,0.006928746325564603,0.014221963229566564,0.02080695392563213,0.00722765918017479
2536,kindness,7.920421856828383e-05,0.003010760067335565,0.001755164932181298,0.0
2537,kinds,0.0003885278313400712,0.002187994343010241,0.0014349623396987675,0.00030115246584061625
2538,king,0.002930556087026502,0.0036798178600768025,0.000877582466090649,0.0
2539,kiss,0.000971319578350178,0.0010939971715051204,0.002152443509548151,0.0006023049316812325
2540,kitchen,0.0002376126557048515,0.0036798178600768025,0.003510329864362596,0.0
2541,klan,0.0,0.005765145761242457,0.0,0.0
2542,knee,0.0007770556626801424,0.0008204978786288403,0.0014349623396987675,0.003613829590087395
2543,knew,0.010360742169068566,0.01941844979421589,0.038743983171866725,0.00813111657769664
2544,knife,0.000880496704702216,0.00041320973975936324,0.0,0.0
2545,knock,0.0018778845181436775,0.0002734992928762801,0.002152443509548151,0.0018069147950436975
2546,knocked,0.001425675934229109,0.003010760067335565,0.0026327473982719466,0.0
2547,knocking,0.0008418103012368209,0.0002734992928762801,0.0014349623396987675,0.00030115246584061625
2548,know,0.32286662784359915,0.23438889399497204,0.3400860745086079,0.2165286229394031
2549,knowing,0.0003237731927833927,0.003555490807391641,0.00789229286834322,0.00030115246584061625
2550,knowledge,0.0005180371084534283,0.0016409957572576805,0.004304887019096302,0.0006023049316812325
2551,known,0.00485659789175089,0.0038289901002679216,0.00789229286834322,0.005721896850971709
2552,knows,0.010749270000408637,0.015862958986824247,0.023676878605029664,0.00722765918017479
2553,kong,0.0018613307056803583,0.0,0.0,0.0
2554,korea,0.005827917470101068,0.002734992928762801,0.0007174811698493838,0.0006023049316812325
2555,kosovo,0.0007128379671145545,0.0036798178600768025,0.0026327473982719466,0.0
2556,kristen,0.000880496704702216,0.0008264194795187265,0.0,0.0
2557,kurds,0.0012718285734587564,0.00123962921927809,0.0,0.0
2558,labor,0.0007770556626801424,0.012033968886556324,0.0014349623396987675,0.00030115246584061625
2559,labs,0.0012672674970925413,0.0006690577927412367,0.0,0.0003683526965553226
2560,lack,0.0004532824698967497,0.002187994343010241,0.0007174811698493838,0.0006023049316812325
2561,laden,0.0007123010241234639,0.0008204978786288403,0.002152443509548151,0.00030115246584061625
2562,ladies,0.00440331542185414,0.005469985857525602,0.0035874058492469186,0.0018069147950436975
2563,lady,0.007576292711131388,0.002734992928762801,0.0014349623396987675,0.006324201782652941
2564,laid,0.0018131298795869989,0.014768961815319125,0.0050223681889456865,0.0021080672608843136
2565,lake,0.0007128379671145545,0.00033452889637061836,0.0,0.004051879662108549
2566,lakes,0.0006336337485462706,0.0,0.000877582466090649,0.0003683526965553226
2567,land,0.008677121566594923,0.0008204978786288403,0.0035874058492469186,0.014756470826190197
2568,landed,0.0010360742169068565,0.0002734992928762801,0.0014349623396987675,0.00030115246584061625
2569,landing,0.0009927097096961912,0.0,0.0,0.0
2570,lands,0.0011655834940202136,0.0010939971715051204,0.0007174811698493838,0.001204609863362465
2571,landslide,0.0012718285734587564,0.00041320973975936324,0.0,0.0
2572,language,0.0006336337485462706,0.003010760067335565,0.000877582466090649,0.0
2573,laptop,0.0017483752410303204,0.0005469985857525602,0.0050223681889456865,0.0018069147950436975
2574,large,0.0025254309037104627,0.003555490807391641,0.0014349623396987675,0.009034573975218488
2575,largely,0.001240887137120239,0.0,0.0,0.0
2576,larger,0.0010296548413876898,0.0010035866891118551,0.0,0.0011050580896659677
2577,largest,0.008677121566594923,0.0062904837361544425,0.0014349623396987675,0.0129495560311465
2578,larry,0.0021095081331044064,0.0,0.0,0.0
2579,las,0.001663160442215297,0.001652838959037453,0.0,0.0
2580,last,0.050573372712765935,0.0549733578681323,0.050941163059306245,0.06414547522405126
2581,lasted,0.0006336337485462706,0.00033452889637061836,0.000877582466090649,0.0
2582,lastly,0.0003168168742731353,0.0010035866891118551,0.0,0.001841763482776613
2583,late,0.009518931867831744,0.002734992928762801,0.002152443509548151,0.005420744385131093
2584,late-term,0.00039133186875654047,0.0,0.0,0.002274944310261576
2585,lately,0.0011880632785242575,0.0006690577927412367,0.000877582466090649,0.0
2586,later,0.006863991687007924,0.006016984443278162,0.00573984935879507,0.001204609863362465
2587,latest,0.000880496704702216,0.00123962921927809,0.0,0.0
2588,latino,0.0001942639156700356,0.003008492221639081,0.002869924679397535,0.0006023049316812325
2589,latinos,0.00015840843713656766,0.0013381155854824734,0.0,0.003315174268997903
2590,latter-day,0.0,0.0,0.0,0.0057709567917142105
2591,laugh,0.0008712464042511222,0.0006690577927412367,0.000877582466090649,0.0
2592,laughed,0.00025901855422671413,0.0010939971715051204,0.0014349623396987675,0.0006023049316812325
2593,launch,0.0008712464042511222,0.0013381155854824734,0.0,0.0011050580896659677
2594,launched,0.004014787590514069,0.0005469985857525602,0.0007174811698493838,0.003613829590087395
2595,launching,0.0010761626390804863,0.00041320973975936324,0.0,0.0
2596,laura,0.0011655834940202136,0.0002734992928762801,0.0014349623396987675,0.0006023049316812325
2597,law,0.033737166688029514,0.017230455451205644,0.02080695392563213,0.0906468922180255
2598,law-abiding,0.003102217842800597,0.0,0.0,0.0
2599,lawful,0.0035985726976486927,0.0,0.0,0.0
2600,lawmakers,0.0007826637375130809,0.00041320973975936324,0.0,0.0
2601,lawn,0.000475225311409703,0.00033452889637061836,0.0,0.0011050580896659677
2602,laws,0.0036910143977306764,0.0019144950501339608,0.00573984935879507,0.0018069147950436975
2603,lawsuit,0.0007920421856828383,0.00033452889637061836,0.0,0.0003683526965553226
2604,lawyer,0.0016836206024736418,0.0005469985857525602,0.004304887019096302,0.001204609863362465
2605,lawyers,0.002072148433813713,0.0005469985857525602,0.0007174811698493838,0.0021080672608843136
2606,lay,0.0006475463855667854,0.003281991514515361,0.0007174811698493838,0.001204609863362465
2607,laying,0.0003168168742731353,0.002341702274594329,0.000877582466090649,0.0
2608,lead,0.0021369030723703917,0.010392973129298645,0.0050223681889456865,0.004216134521768627
2609,leader,0.0065402184942245315,0.008478478079164683,0.007174811698493837,0.007528811646015407
2610,leaders,0.007576292711131388,0.014768961815319125,0.019371991585933362,0.004216134521768627
2611,leadership,0.004209051506184104,0.018871451208463327,0.02511184094472843,0.03372907617414902
2612,leading,0.005374635000204318,0.006016984443278162,0.0014349623396987675,0.0060230493168123254
2613,leads,0.00039602109284141916,0.002676231170964947,0.0,0.0022101161793319354
2614,league,0.0003168168742731353,0.002341702274594329,0.001755164932181298,0.0
2615,learn,0.0016836206024736418,0.006016984443278162,0.004304887019096302,0.0015057623292030814
2616,learned,0.0035615051206173195,0.009572475250669803,0.006457330528644454,0.003613829590087395
2617,learning,0.0004532824698967497,0.006563983029030722,0.004304887019096302,0.0009034573975218488
2618,least,0.005180371084534283,0.010666472422174923,0.009327255208041988,0.006625354248493557
2619,leave,0.010360742169068566,0.009572475250669803,0.012197179887439524,0.011443793701943417
2620,leaves,0.0011655834940202136,0.0016409957572576805,0.0014349623396987675,0.00030115246584061625
2621,leaving,0.005702703736916436,0.005017933445559276,0.000877582466090649,0.0
2622,led,0.00220165771092707,0.003008492221639081,0.0007174811698493838,0.00813111657769664
2623,lee,0.0012672674970925413,0.0006690577927412367,0.0,0.0003683526965553226
2624,left,0.03548554192905984,0.016683456865453087,0.016502066906535825,0.018972605347958825
2625,left's,0.001116798423408215,0.0,0.0,0.0
2626,left-wing,0.005148274206938449,0.0,0.0043879123304532445,0.0022101161793319354
2627,leftist,0.0011739956062696215,0.0,0.0,0.0009099777241046305
2628,legacy,0.0018778845181436775,0.0016409957572576805,0.0035874058492469186,0.0009034573975218488
2629,legal,0.0012950927711335707,0.0013674964643814005,0.0014349623396987675,0.00030115246584061625
2630,legally,0.0011739956062696215,0.0,0.0010839889359780478,0.0
2631,legend,0.001663160442215297,0.0,0.0,0.003639910896418522
2632,legendary,0.001116798423408215,0.0,0.0,0.0
2633,legends,0.0007128379671145545,0.0,0.000877582466090649,0.0003683526965553226
2634,legislation,0.0018778845181436775,0.003555490807391641,0.002152443509548151,0.00030115246584061625
2635,legitimate,0.0007920421856828383,0.003010760067335565,0.0,0.0003683526965553226
2636,legs,0.0011880632785242575,0.0006690577927412367,0.000877582466090649,0.0
2637,length,0.0005869978031348107,0.0008264194795187265,0.0,0.0
2638,less,0.012044362771542206,0.017230455451205644,0.01578458573668644,0.014756470826190197
2639,lesson,0.0012672674970925413,0.001672644481853092,0.0026327473982719466,0.0
2640,lessons,7.920421856828383e-05,0.0020071733782237103,0.001755164932181298,0.0
2641,lester,0.0014890645645442865,0.0,0.0,0.0
2642,let,0.04144296867627426,0.041024893931442014,0.03659153966231857,0.03914982055928011
2643,lethal,0.0010296548413876898,0.0,0.000877582466090649,0.0007367053931106452
2644,letter,0.0006475463855667854,0.0013674964643814005,0.002869924679397535,0.0006023049316812325
2645,letters,0.0010296548413876898,0.0010035866891118551,0.0,0.0011050580896659677
2646,letting,0.0022501582453501074,0.0,0.006503933615868288,0.0
2647,level,0.008094329819584816,0.005743485150401882,0.002869924679397535,0.01686453808707451
2648,levels,0.0026137392127533665,0.0006690577927412367,0.0,0.0011050580896659677
2649,lewis,0.0016632885899339604,0.003345288963706184,0.008775824660906489,0.0
2650,liability,0.0016131532782563106,0.0,0.0,0.0
2651,liar,0.0007826637375130809,0.00041320973975936324,0.0,0.0
2652,liberal,0.005568898915874354,0.0013674964643814005,0.004304887019096302,0.009335726441059103
2653,liberals,0.001425675934229109,0.00033452889637061836,0.0,0.0014734107862212904
2654,liberties,0.0008418103012368209,0.0005469985857525602,0.0007174811698493838,0.01596108068955266
2655,liberty,0.007187764879791317,0.003008492221639081,0.006457330528644454,0.017466843018755743
2656,lid,0.0026058629879525015,0.0,0.0,0.0
2657,lie,0.0029787133736072125,0.0038289901002679216,0.0035874058492469186,0.0009034573975218488
2658,lied,0.0028492040964938556,0.0016409957572576805,0.002152443509548151,0.0009034573975218488
2659,lies,0.0020073937952570344,0.004649487978896761,0.0014349623396987675,0.0009034573975218488
2660,lieutenant,0.001230338132576892,0.0005469985857525602,0.0014349623396987675,0.0009034573975218488
2661,life,0.023505933796074307,0.03090542009501965,0.038026502002017334,0.04848554700033922
2662,life-saving,0.001230338132576892,0.0010939971715051204,0.0007174811698493838,0.001204609863362465
2663,lifeline,0.0,0.00247925843855618,0.0021679778719560956,0.0
2664,lifetime,0.0013598474096902491,0.002461493635886521,0.004304887019096302,0.0033126771242467786
2665,lifetimes,0.00012950927711335706,0.0008204978786288403,0.002869924679397535,0.0006023049316812325
2666,lift,0.0032377319278339266,0.0019144950501339608,0.002152443509548151,0.0009034573975218488
2667,lifted,0.0023311669880404272,0.0005469985857525602,0.0007174811698493838,0.004517286987609244
2668,lifting,0.0007770556626801424,0.0008204978786288403,0.002869924679397535,0.00030115246584061625
2669,light,0.0033024865663906053,0.007384480907659563,0.0035874058492469186,0.00030115246584061625
2670,lights,0.0026549401808238196,0.003281991514515361,0.0007174811698493838,0.0018069147950436975
2671,like,0.17898182097065946,0.12252768320857349,0.14636615864927427,0.0740835065967916
2672,liked,0.0036262597591739977,0.0010939971715051204,0.0035874058492469186,0.0006023049316812325
2673,likely,0.0014893566868036062,0.0038289901002679216,0.00573984935879507,0.0009034573975218488
2674,likes,0.004986107168864247,0.002187994343010241,0.004304887019096302,0.001204609863362465
2675,likewise,0.0016131532782563106,0.0,0.0,0.0
2676,lima,0.0013696615406478916,0.0,0.0,0.001364966586156946
2677,limit,0.0003237731927833927,0.0019144950501339608,0.0007174811698493838,0.00030115246584061625
2678,limited,0.0002376126557048515,0.001672644481853092,0.0,0.0003683526965553226
2679,limitless,0.0011880632785242575,0.0,0.000877582466090649,0.0003683526965553226
2680,lincoln,0.005698408192987711,0.002461493635886521,0.004304887019096302,0.0015057623292030814
2681,lindsay,0.001760993409404432,0.00041320973975936324,0.0,0.0
2682,lindsey,0.002347991212539243,0.00041320973975936324,0.0,0.0
2683,line,0.005180371084534283,0.014221963229566564,0.018654510416083975,0.009335726441059103
2684,lined,0.0009065649397934994,0.0002734992928762801,0.0007174811698493838,0.00030115246584061625
2685,lines,0.0014893566868036062,0.004375988686020482,0.00573984935879507,0.0015057623292030814
2686,link,0.0003885278313400712,0.0002734992928762801,0.0007174811698493838,0.00030115246584061625
2687,lisa,0.0035985726976486927,0.0,0.0,0.0
2688,list,0.00435623202125561,0.00635604903104175,0.0,0.0022101161793319354
2689,listen,0.007252519518347995,0.013674964643814005,0.01147969871759014,0.0021080672608843136
2690,listened,0.001663160442215297,0.0020660486987968164,0.0,0.0
2691,listening,0.001942639156700356,0.002734992928762801,0.0007174811698493838,0.0021080672608843136
2692,lists,0.0006336337485462706,0.00033452889637061836,0.0,0.0003683526965553226
2693,lit,0.0009783296718913512,0.0,0.0,0.00045498886205231525
2694,literally,0.0035615051206173195,0.013948463936690286,0.008609774038192604,0.031621008913264706
2695,little,0.039435574881017225,0.022700441308731247,0.026546803284427198,0.034331381105830255
2696,live,0.011979608132985528,0.021332944844349847,0.022241916265330897,0.014756470826190197
2697,lived,0.001100828855463535,0.004922987271773042,0.002152443509548151,0.001204609863362465
2698,livelihoods,0.0,0.003305677918074906,0.0021679778719560956,0.0
2699,lives,0.015346849337932813,0.04512738332458622,0.038743983171866725,0.03583714343503334
2700,living,0.0029787133736072125,0.010392973129298645,0.008609774038192604,0.0021080672608843136
2701,liz,0.0013696615406478916,0.0,0.0,0.00045498886205231525
2702,lloyd,0.0005869978031348107,0.0,0.0,0.003639910896418522
2703,loaded,0.0009927097096961912,0.0,0.0,0.0
2704,loan,0.0001942639156700356,0.002187994343010241,0.002152443509548151,0.00030115246584061625
2705,loans,0.00039133186875654047,0.005784936356631086,0.0,0.0
2706,lobby,0.0005180371084534283,0.0008204978786288403,0.0007174811698493838,0.0006023049316812325
2707,lobbyist,0.0001942639156700356,0.0008204978786288403,0.004304887019096302,0.0009034573975218488
2708,lobbyists,0.0006475463855667854,0.0002734992928762801,0.002152443509548151,0.00030115246584061625
2709,local,0.0028492040964938556,0.017230455451205644,0.002152443509548151,0.0021080672608843136
2710,location,0.0028371560484849183,0.0,0.0,0.0009099777241046305
2711,lock,0.00220165771092707,0.0008204978786288403,0.002869924679397535,0.0006023049316812325
2712,lockdown,0.001425675934229109,0.0,0.0026327473982719466,0.0003683526965553226
2713,lockdowns,0.001425675934229109,0.00033452889637061836,0.001755164932181298,0.0
2714,locked,0.0013598474096902491,0.0005469985857525602,0.0014349623396987675,0.00030115246584061625
2715,locking,0.0003885278313400712,0.0005469985857525602,0.0007174811698493838,0.00030115246584061625
2716,london,0.0005869978031348107,0.0008264194795187265,0.0,0.0
2717,long,0.028621550242051912,0.029264424337761972,0.019371991585933362,0.01445531836034958
2718,long-term,0.00012950927711335706,0.0019144950501339608,0.0007174811698493838,0.00030115246584061625
2719,longer,0.004079542229070748,0.008204978786288402,0.002152443509548151,0.001204609863362465
2720,longest,0.0001942639156700356,0.004102489393144201,0.002152443509548151,0.00030115246584061625
2721,look,0.07796458482224096,0.09134876382067755,0.07103063581508899,0.025296807130611765
2722,looked,0.006022181385771103,0.004649487978896761,0.007174811698493837,0.0030115246584061627
2723,looking,0.012497645241438957,0.02297394060160753,0.032286652643222266,0.00481843945344986
2724,looks,0.005374635000204318,0.004649487978896761,0.008609774038192604,0.00481843945344986
2725,loophole,0.00029349890156740537,0.00247925843855618,0.0,0.0
2726,loopholes,0.0022177181199119476,0.0036798178600768025,0.000877582466090649,0.0
2727,loose,0.0009783296718913512,0.0008264194795187265,0.0,0.0
2728,looters,0.0014893566868036062,0.0002734992928762801,0.0014349623396987675,0.001204609863362465
2729,looting,0.0007123010241234639,0.003008492221639081,0.0014349623396987675,0.003914982055928011
2730,lord,0.0009065649397934994,0.0019144950501339608,0.0007174811698493838,0.0021080672608843136
2731,lordstown,0.00039133186875654047,0.00247925843855618,0.0,0.0
2732,los,0.001425675934229109,0.0006690577927412367,0.0,0.004051879662108549
